time,open,high,low,close,volume,ticker,industry,MA10,MA20,MA50,MA200,rsi,macd,upper_band,lower_band,RS
2020-06-18,8080,8250,8080,8250,1838500,SSI,Dịch vụ tài chính,8443.9,8340.9,7773.96,,51.9723865877712,160.29313061741686,8888.888820477565,7792.911179522434,
2020-06-19,8250,8410,8189,8410,4986110,SSI,Dịch vụ tài chính,8421.9,8368.4,7805.96,,51.00603621730382,155.11770980783513,8867.82510107014,7868.974898929859,
2020-06-22,8410,8510,8220,8350,3766890,SSI,Dịch vụ tài chính,8374.9,8385.9,7827.96,,51.350438892640106,144.50884495921127,8854.552222082784,7917.247777917216,
2020-06-23,8490,8930,8490,8850,14025040,SSI,Dịch vụ tài chính,8388.9,8406.4,7858.76,,57.392075694855116,174.43627170220861,8918.839531734411,7893.960468265587,
2020-06-24,8850,8990,8630,8660,5975970,SSI,Dịch vụ tài chính,8375.9,8429.95,7887.36,,50.455650060753335,180.73911292020057,8943.611971585016,7916.288028414985,
2020-06-25,8600,8710,8470,8680,3914840,SSI,Dịch vụ tài chính,8425.0,8455.95,7915.96,,50.75483091787439,185.21297298648824,8964.697264314358,7947.202735685643,
2020-06-26,8740,8900,8490,8510,4919890,SSI,Dịch vụ tài chính,8425.0,8474.95,7939.36,,45.29161603888214,173.0461912949886,8960.286768592021,7989.613231407981,
2020-06-29,8510,8510,8050,8130,7502050,SSI,Dịch vụ tài chính,8444.0,8463.95,7955.16,,41.8585064570466,131.22838579543713,8970.710391839,7957.189608161001,
2020-06-30,8350,8380,7940,8130,3781930,SSI,Dịch vụ tài chính,8422.0,8456.95,7968.16,,40.52268811028145,96.96966768843231,8978.638543905347,7935.261456094655,
2020-07-01,8220,8470,8109,8410,3435740,SSI,Dịch vụ tài chính,8438.0,8459.95,7985.76,,53.49572919962038,91.3599065768085,8979.735573198448,7940.164426801554,
2020-07-02,8410,8410,8270,8320,2325600,SSI,Dịch vụ tài chính,8445.0,8444.45,8010.96,,46.75767918088737,78.74416887879306,8961.364927338376,7927.535072661626,
2020-07-03,8410,8410,8300,8320,2288480,SSI,Dịch vụ tài chính,8436.0,8428.95,8031.16,,58.05084745762712,67.9626744558027,8941.006524429189,7916.893475570812,
2020-07-06,8410,8570,8320,8570,3984350,SSI,Dịch vụ tài chính,8458.0,8416.45,8056.36,,55.0,78.68415119612837,8899.708446709174,7933.191553290828,
2020-07-07,8630,8710,8510,8540,4850680,SSI,Dịch vụ tài chính,8427.0,8407.95,8081.56,,56.8075117370892,83.79432070839357,8875.183053535131,7940.71694646487,
2020-07-08,8510,8630,8440,8630,2493090,SSI,Dịch vụ tài chính,8424.0,8399.95,8110.16,,58.558558558558566,94.02258091648218,8844.571885485415,7955.328114514587,
2020-07-09,8740,8790,8630,8710,4876340,SSI,Dịch vụ tài chính,8427.0,8426.0,8141.96,,57.00934579439252,107.34645907476806,8879.542779273965,7972.457220726035,
2020-07-10,8660,8870,8660,8760,9082870,SSI,Dịch vụ tài chính,8452.0,8438.5,8174.16,,59.624413145539904,120.55067747143403,8914.990459395265,7962.009540604735,
2020-07-13,8900,8930,8710,8760,5298630,SSI,Dịch vụ tài chính,8515.0,8479.5,8209.76,,47.23926380368098,129.52206593068695,8914.711987063987,8044.288012936012,
2020-07-14,8740,9180,8740,9180,9138070,SSI,Dịch vụ tài chính,8620.0,8521.0,8254.16,,63.97849462365591,168.57917009755693,9051.973287067176,7990.026712932823,
2020-07-15,9240,9240,9060,9090,4340580,SSI,Dịch vụ tài chính,8688.0,8563.0,8293.56,,60.62176165803109,190.07884806194124,9135.01766627115,7990.982333728851,
2020-07-16,9120,9180,9060,9120,3531900,SSI,Dịch vụ tài chính,8768.0,8606.5,8330.96,,67.0391061452514,207.1503467740731,9209.763929322009,8003.236070677992,
2020-07-17,9090,9310,9060,9180,6824380,SSI,Dịch vụ tài chính,8854.0,8645.0,8366.16,,85.71428571428571,222.95108967646593,9292.147587494519,7997.852412505481,
2020-07-20,9350,9350,9030,9030,6438130,SSI,Dịch vụ tài chính,8900.0,8679.0,8391.36,,77.77777777777777,220.8240239769002,9332.31220875263,8025.68779124737,
2020-07-21,9150,9180,8820,8920,6953920,SSI,Dịch vụ tài chính,8938.0,8682.5,8413.76,,67.58620689655172,207.86607764274595,9340.403368364414,8024.596631635587,
2020-07-22,9010,9030,8790,8790,3959010,SSI,Dịch vụ tài chính,8954.0,8689.0,8434.96,,65.7718120805369,184.97462592632655,9348.534125847838,8029.465874152162,
2020-07-23,8820,8850,8680,8710,4378660,SSI,Dịch vụ tài chính,8954.0,8690.5,8452.56,,62.4203821656051,158.549988531111,9350.084398653687,8030.9156013463125,
2020-07-24,8680,8710,8160,8360,9774930,SSI,Dịch vụ tài chính,8914.0,8683.0,8466.36,,43.712574850299404,108.11985964846463,9354.529283760095,8011.470716239905,
2020-07-27,7890,8189,7770,7770,8310880,SSI,Dịch vụ tài chính,8815.0,8665.0,8466.36,,32.735426008968616,20.311412693132297,9413.795524053185,7916.204475946816,
2020-07-28,8060,8300,7800,8300,6648230,SSI,Dịch vụ tài chính,8727.0,8673.5,8475.16,,43.82022471910113,-6.436645892305023,9400.259932852643,7946.740067147358,
2020-07-29,8189,8189,7750,7920,6325100,SSI,Dịch vụ tài chính,8610.0,8649.0,8476.36,,36.700336700336706,-57.63314027243723,9443.080733002818,7854.919266997182,
2020-07-30,7950,8130,7950,8029,2699550,SSI,Dịch vụ tài chính,8500.9,8634.45,8479.14,,37.93331132386927,-88.39240919963595,9463.794059134103,7805.105940865898,
2020-07-31,7830,8060,7800,7920,2832300,SSI,Dịch vụ tài chính,8374.9,8614.45,8480.34,,36.61567877629063,-120.1793873141105,9493.524267864228,7735.3757321357725,
2020-08-03,7890,8300,7890,8250,5017010,SSI,Dịch vụ tài chính,8296.9,8598.45,8485.34,,34.74409448818898,-117.38936290449419,9492.452584477589,7704.4474155224125,
2020-08-04,8390,8450,8220,8390,4642760,SSI,Dịch vụ tài chính,8243.9,8590.95,8484.34,,38.702388637830865,-102.69758465873201,9489.522312059511,7692.3776879404895,
2020-08-05,8300,8590,8270,8480,4672060,SSI,Dịch vụ tài chính,8212.9,8583.45,8490.16,,39.867004433185556,-82.83710216237887,9483.153220073433,7683.746779926569,
2020-08-06,8450,8510,8360,8390,4168520,SSI,Dịch vụ tài chính,8180.9,8567.45,8494.76,,37.609786700125476,-73.51236969757338,9469.056863794904,7665.843136205098,
2020-08-07,8390,8450,8300,8330,2562160,SSI,Dịch vụ tài chính,8177.9,8545.95,8498.76,,38.702388637830865,-70.15524460751294,9448.730844187312,7643.1691558126895,
2020-08-10,8480,8530,8420,8420,3288010,SSI,Dịch vụ tài chính,8242.9,8528.95,8500.16,8331.085,41.877842755035736,-59.54604125082733,9427.554643468491,7630.34535653151,
2020-08-11,8510,8620,8420,8590,5313900,SSI,Dịch vụ tài chính,8271.9,8499.45,8506.56,8324.635,46.7928159076331,-36.9941464129588,9345.248899826278,7653.651100173723,
2020-08-12,8620,8650,8480,8560,2877790,SSI,Dịch vụ tài chính,8335.9,8472.95,8510.76,8316.885,47.555410691003914,-21.29685961504947,9272.806164701193,7673.09383529881,
2020-08-13,8590,8710,8530,8680,3734680,SSI,Dịch vụ tài chính,8401.0,8450.95,8511.76,8309.735,55.63777307963355,0.816933284908373,9198.355751847488,7703.544248152512,
2020-08-14,8650,8710,8450,8530,4301340,SSI,Dịch vụ tài chính,8462.0,8418.45,8509.76,8301.935,65.8465387823186,6.167432755986738,9084.472435215586,7752.427564784416,
2020-08-17,8530,8530,8330,8480,3811840,SSI,Dịch vụ tài chính,8485.0,8390.95,8502.96,8294.135,54.692387904066734,6.3005313985013345,8992.99964824119,7788.900351758812,
2020-08-18,8480,8530,8390,8420,1931160,SSI,Dịch vụ tài chính,8488.0,8365.95,8497.16,8285.535,65.64455569461828,1.5466852477820794,8914.661975064257,7817.238024935744,
2020-08-19,8390,8530,8390,8510,2670190,SSI,Dịch vụ tài chính,8491.0,8351.95,8491.56,8277.385,65.23115896136795,4.9840230471018,8868.44934019418,7835.4506598058215,
2020-08-20,8510,8530,8390,8390,2703510,SSI,Dịch vụ tài chính,8491.0,8335.95,8495.58,8268.285,64.77987421383648,-1.9523535835978691,8824.835510222212,7847.064489777789,
2020-08-21,8450,8590,8390,8590,3758250,SSI,Dịch vụ tài chính,8517.0,8347.45,8497.18,8259.585,61.64383561643836,8.589828299285728,8849.364429695752,7845.535570304249,
2020-08-24,8680,8820,8620,8760,7044900,SSI,Dịch vụ tài chính,8551.0,8396.95,8513.58,8251.635,62.41610738255034,30.31273628958661,8852.178097828553,7941.721902171448,
2020-08-25,8850,8920,8740,8760,4611300,SSI,Dịch vụ tài chính,8568.0,8419.95,8521.78,8243.935,60.0,46.986664358459166,8900.340400447467,7939.559599552535,
2020-08-26,8790,8890,8740,8790,5419820,SSI,Dịch vụ tài chính,8591.0,8463.45,8532.58,8235.535,64.92537313432837,61.907985046511385,8909.561373868353,8017.338626131648,
2020-08-27,8790,8850,8740,8820,3711300,SSI,Dịch vụ tài chính,8605.0,8503.0,8543.98,8227.285,68.70229007633588,75.28613675314409,8926.623467368412,8079.376532631588,
2020-08-28,8920,9010,8820,8820,5869960,SSI,Dịch vụ tài chính,8634.0,8548.0,8552.18,8219.885,66.39344262295083,84.90963297055532,8895.175065803644,8200.824934196356,
2020-08-31,8850,8920,8680,8710,3994730,SSI,Dịch vụ tài chính,8657.0,8571.0,8559.38,8211.985,55.17241379310345,82.7068492893759,8895.241625302677,8246.758374697323,
2020-09-01,8680,8820,8650,8820,3449300,SSI,Dịch vụ tài chính,8697.0,8592.5,8558.78,8204.635,60.483870967741936,88.81342219683575,8923.169177975711,8261.830822024289,
2020-09-03,8980,8980,8820,8920,4876180,SSI,Dịch vụ tài chính,8738.0,8614.5,8563.98,8198.285,59.83606557377049,100.56286339559301,8971.17912750815,8257.82087249185,
2020-09-04,8760,9180,8680,9010,9713580,SSI,Dịch vụ tài chính,8800.0,8645.5,8570.58,8193.235,70.6896551724138,115.80173768640816,9026.936343588943,8264.063656411057,
2020-09-07,9060,9270,8950,8980,9582630,SSI,Dịch vụ tài chính,8839.0,8678.0,8579.98,8188.235,71.9298245614035,124.02818634518007,9057.007012849961,8298.992987150039,
2020-09-08,9030,9240,8950,9240,6831470,SSI,Dịch vụ tài chính,8887.0,8719.0,8602.18,8184.335,80.59701492537313,149.80072376905628,9153.796988320537,8284.203011679463,
2020-09-09,9060,9290,9030,9270,7044490,SSI,Dịch vụ tài chính,8938.0,8753.0,8624.98,8181.035,79.6875,170.67891435734782,9247.564135588604,8258.435864411396,
2020-09-10,9320,9440,9270,9270,8787650,SSI,Dịch vụ tài chính,8986.0,8788.5,8642.18,8178.935,87.93103448275862,185.09141223299048,9324.89243293063,8252.10756706937,
2020-09-11,9270,9320,9180,9210,4402790,SSI,Dịch vụ tài chính,9025.0,8815.0,8659.98,8177.285,80.3921568627451,189.4876266685169,9380.40623495527,8249.59376504473,
2020-09-14,9270,9290,9150,9210,4644580,SSI,Dịch vụ tài chính,9064.0,8849.0,8677.78,8175.285,76.47058823529412,190.77255106480152,9423.9471371581,8274.0528628419,
2020-09-15,9240,9440,9210,9240,7005050,SSI,Dịch vụ tài chính,9117.0,8887.0,8691.18,8173.985,77.27272727272727,191.9983744400688,9459.716518468165,8314.283481531835,
2020-09-16,9240,9410,9240,9290,3807390,SSI,Dịch vụ tài chính,9164.0,8930.5,8706.18,8173.285,77.77777777777777,194.7593656948793,9485.760962829267,8375.239037170733,
2020-09-17,9320,9380,9240,9350,6000380,SSI,Dịch vụ tài chính,9207.0,8972.5,8720.58,8172.885,78.49462365591398,199.4893803167961,9520.870792726755,8424.129207273245,
2020-09-18,9350,9610,9320,9520,7903190,SSI,Dịch vụ tài chính,9258.0,9029.0,8736.78,8173.485,81.81818181818181,214.48310253833552,9557.15069619827,8500.84930380173,
2020-09-21,9610,9790,9550,9640,8122870,SSI,Dịch vụ tài chính,9324.0,9081.5,8754.38,8175.385,91.89189189189189,233.3587184949447,9634.0929309794,8528.9070690206,
2020-09-22,9550,9710,9550,9680,6821140,SSI,Dịch vụ tài chính,9368.0,9127.5,8772.78,8177.935,91.34615384615384,248.6788310706943,9719.192487699467,8535.807512300533,
2020-09-23,9680,9820,9680,9770,5699700,SSI,Dịch vụ tài chính,9418.0,9178.0,8784.58,8179.785,91.26213592233009,265.0273086605739,9808.742252805112,8547.257747194888,
2020-09-24,9710,9820,9640,9680,4564860,SSI,Dịch vụ tài chính,9459.0,9222.5,8796.38,8181.685,82.52427184466019,267.6362035397051,9863.481976920433,8581.518023079567,
2020-09-25,9710,9740,9500,9610,7290520,SSI,Dịch vụ tài chính,9499.0,9262.0,8806.18,8183.435,79.43925233644859,261.0461786895685,9895.871977776673,8628.128022223327,
2020-09-28,9680,9910,9680,9880,5215260,SSI,Dịch vụ tài chính,9566.0,9315.0,8820.18,8186.335,79.62962962962963,274.44663011821285,9970.165708247268,8659.834291752732,
2020-09-29,10000,10030,9770,9790,6122220,SSI,Dịch vụ tài chính,9621.0,9369.0,8835.38,8189.685,72.80701754385964,274.6384751962905,9991.419726382013,8746.580273617987,
2020-09-30,9790,9940,9710,9910,4432160,SSI,Dịch vụ tài chính,9683.0,9423.5,8855.18,8194.135,75.39682539682539,281.23164754866957,10034.289825165992,8812.710174834008,
2020-10-01,10000,10530,9940,10400,10321030,SSI,Dịch vụ tài chính,9788.0,9497.5,8887.38,8200.035,85.20710059171597,322.28063845097677,10202.754713225162,8792.245286774838,
2020-10-02,10470,10550,9940,10370,10961430,SSI,Dịch vụ tài chính,9873.0,9565.5,8920.58,8206.285,83.72093023255815,348.3756525373883,10332.406979880523,8798.593020119477,
2020-10-05,10550,10700,10400,10670,6672820,SSI,Dịch vụ tài chính,9976.0,9650.0,8966.78,8214.435,85.92964824120602,388.7819951687652,10511.821815751524,8788.178184248476,
2020-10-06,10670,10730,10500,10610,5228170,SSI,Dịch vụ tài chính,10069.0,9718.5,9023.58,8223.185,83.0,411.22249728544375,10657.44173352097,8779.55826647903,
2020-10-07,10530,10610,10400,10440,5770720,SSI,Dịch vụ tài chính,10136.0,9777.0,9066.38,8231.685,75.82938388625593,410.55653743628136,10743.667634603262,8810.332365396738,20.949603632691144
2020-10-08,10530,10550,10290,10440,4663470,SSI,Dịch vụ tài chính,10212.0,9835.5,9116.78,8240.935,73.71134020618557,405.3560670423667,10814.510778931035,8856.489221068965,20.705268002634643
2020-10-09,10530,10670,10440,10530,3870610,SSI,Dịch vụ tài chính,10304.0,9901.5,9166.8,8250.135,73.29842931937173,403.84166924608144,10880.936465256262,8922.063534743738,24.386258778637306
2020-10-12,10640,10640,10370,10440,4849320,SSI,Dịch vụ tài chính,10360.0,9963.0,9217.2,8258.735,69.38775510204081,390.8735038017421,10913.658497541239,9012.341502458761,21.527130361891118
2020-10-13,10440,10500,10260,10260,4374250,SSI,Dịch vụ tài chính,10407.0,10014.0,9257.4,8266.435,61.95121951219512,361.899886957297,10909.16596520598,9118.83403479402,20.151648974889028
2020-10-14,10290,10580,10200,10580,5379490,SSI,Dịch vụ tài chính,10474.0,10078.5,9301.2,8276.135,69.73684210526315,360.60261009105307,10939.253036284905,9217.746963715095,25.577000126984373
2020-10-15,10700,10730,10550,10610,4732880,SSI,Dịch vụ tài chính,10495.0,10141.5,9343.8,8285.835,72.32142857142857,357.86995602102434,10961.211759352671,9321.788240647329,28.185849800751846
2020-10-16,10580,10700,10500,10610,4444100,SSI,Dịch vụ tài chính,10519.0,10196.0,9388.2,8295.935,68.52791878172589,351.65069763543215,10986.133899378687,9405.866100621313,30.019962571218667
2020-10-19,10700,10930,10610,10730,9462400,SSI,Dịch vụ tài chính,10525.0,10250.5,9436.2,8306.485,73.5,352.3432935141209,11029.44598150659,9471.55401849341,33.34023084834113
2020-10-20,10730,10730,10470,10640,4191320,SSI,Dịch vụ tài chính,10528.0,10298.5,9480.6,8316.835,68.52791878172589,341.69113024512626,11047.148607052806,9549.851392947194,37.22040964597337
2020-10-21,10640,10700,10340,10340,7065620,SSI,Dịch vụ tài chính,10518.0,10327.0,9515.6,8324.835,48.31460674157304,305.5198783364267,11033.126572819709,9620.873427180291,29.02889984838051
2020-10-22,10260,10530,10170,10530,6686080,SSI,Dịch vụ tài chính,10527.0,10369.5,9555.0,8334.135,54.123711340206185,288.8555655494238,11011.026961323736,9727.973038676264,32.6487194226392
2020-10-23,10580,10610,10340,10470,4370330,SSI,Dịch vụ tài chính,10521.0,10412.5,9590.8,8343.285,44.11764705882352,267.7213539294153,10945.845942833397,9879.154057166603,30.623109830169035
2020-10-26,10470,10580,10290,10290,4731880,SSI,Dịch vụ tài chính,10506.0,10433.0,9626.0,8351.385,41.208791208791204,233.75328096297562,10908.553970593635,9957.446029406365,28.418834280506676
2020-10-27,10230,10310,10050,10050,5449930,SSI,Dịch vụ tài chính,10485.0,10446.0,9657.4,8359.485,39.682539682539684,185.3309641834221,10857.436507859966,10034.563492140034,21.05599062698499
2020-10-28,10000,10080,9640,9770,5918990,SSI,Dịch vụ tài chính,10404.0,10439.0,9684.4,8365.735,34.56221198156682,122.94503549079855,10891.543687917187,9986.456312082813,17.02404484843876
2020-10-29,9640,10000,9610,10000,4799470,SSI,Dịch vụ tài chính,10343.0,10419.0,9714.2,8372.285,38.52813852813852,91.01366645252347,10912.319582549,9925.680417451,19.43384777226179
2020-10-30,10000,10030,9770,10000,3028990,SSI,Dịch vụ tài chính,10282.0,10400.5,9746.4,8378.835,40.090090090090094,64.95901929772117,10928.11529046915,9872.88470953085,19.836369143259187
2020-11-02,10000,10030,9880,10030,1678320,SSI,Dịch vụ tài chính,10212.0,10368.5,9775.2,8385.285,44.444444444444436,46.1987228738999,10904.853182932766,9832.146817067234,21.525767390353707
2020-11-03,10080,10170,10050,10140,3118820,SSI,Dịch vụ tài chính,10162.0,10345.0,9802.8,8392.285,38.17204301075269,39.74893253758273,10877.97575732367,9812.02424267633,21.69973421303491
2020-11-04,10170,10260,10080,10230,4575940,SSI,Dịch vụ tài chính,10151.0,10334.5,9832.2,8398.085,40.10416666666667,41.422185891895424,10867.869625958152,9801.130374041848,21.45838750245248
2020-11-05,10170,10260,10080,10080,2486250,SSI,Dịch vụ tài chính,10106.0,10316.5,9858.0,8402.785,37.19806763285025,30.29527970633353,10859.097068686673,9773.902931313327,20.32638904820812
2020-11-06,10080,10140,9970,10030,1527160,SSI,Dịch vụ tài chính,10062.0,10291.5,9882.2,8407.235,32.5,17.24376882355682,10838.733232293433,9744.266767706567,20.856163078890372
2020-11-09,10080,10290,10080,10230,3963600,SSI,Dịch vụ tài chính,10056.0,10281.0,9910.4,8412.685,40.28436018957346,22.776131877522857,10824.280483922004,9737.719516077996,23.96102734055761
2020-11-10,10370,10550,10290,10340,8816320,SSI,Dịch vụ tài chính,10085.0,10285.0,9943.0,8418.535,50.0,35.62597607219686,10828.80724139117,9741.19275860883,25.465475170538262
2020-11-11,10400,10470,10230,10230,4848370,SSI,Dịch vụ tài chính,10131.0,10267.5,9971.2,8425.785,41.84782608695652,36.51259501591812,10793.572838663002,9741.427161336998,21.93975857244266
2020-11-12,10290,10340,10200,10230,3643040,SSI,Dịch vụ tài chính,10154.0,10248.5,9997.4,8434.885,43.258426966292134,36.791141538597,10749.33193945569,9747.66806054431,23.509403834902738
2020-11-13,10290,10400,10200,10400,4197980,SSI,Dịch vụ tài chính,10194.0,10238.0,10025.2,8446.385,53.10734463276836,50.15135728669338,10715.167078760294,9760.832921239706,26.61529394858392
2020-11-16,10530,10580,10340,10340,6268580,SSI,Dịch vụ tài chính,10225.0,10218.5,10052.4,8457.735,59.11949685534591,55.26091256184918,10639.590064125554,9797.409935874446,24.788660677664918
2020-11-17,10440,10670,10310,10670,8582800,SSI,Dịch vụ tài chính,10278.0,10220.0,10081.0,8470.835,77.4390243902439,84.9591577197425,10647.57578583402,9792.42421416598,26.335046386505432
2020-11-18,10700,10870,10640,10760,7510860,SSI,Dịch vụ tài chính,10331.0,10241.0,10110.8,8482.585,75.33333333333334,114.43830526259808,10730.205585887119,9751.794414112881,26.579295274084163
2020-11-19,10840,10870,10700,10790,5201760,SSI,Dịch vụ tài chính,10402.0,10254.0,10141.2,8494.485,75.81699346405229,138.62352564218236,10787.366665625066,9720.633334374934,26.68298377967156
2020-11-20,10790,10810,10580,10640,6053890,SSI,Dịch vụ tài chính,10463.0,10262.5,10169.8,8506.035,68.48484848484848,144.026492883826,10815.420475865725,9709.579524134275,25.527172621525445
2020-11-23,10640,10960,10550,10930,9362300,SSI,Dịch vụ tài chính,10533.0,10294.5,10204.2,8519.285,71.5846994535519,169.75216245623778,10923.031287166654,9665.968712833346,28.897728383958896
2020-11-24,10990,11160,10870,11070,10946270,SSI,Dịch vụ tài chính,10606.0,10345.5,10240.8,8532.335,72.34042553191489,199.1411951701666,11051.27989710525,9639.72010289475,32.762863076508445
