time,open,high,low,close,volume,ticker,industry
2020-04-09,7150,7250,7120,7250,5507100,SSI,Dịch vụ tài chính
2020-04-10,7310,7480,7150,7310,3233820,SSI,Dịch vụ tài chính
2020-04-13,7230,7360,7150,7230,3573400,SSI,Dịch vụ tài chính
2020-04-14,7170,7250,7000,7250,3902110,SSI,Dịch vụ tài chính
2020-04-15,7310,7390,7250,7340,3075990,SSI,Dịch vụ tài chính
2020-04-16,7250,7450,7200,7340,2603060,SSI,Dịch vụ tài chính
2020-04-17,7420,7580,7390,7480,3936040,SSI,Dịch vụ tài chính
2020-04-20,7500,7580,7390,7530,3326260,SSI,Dịch vụ tài chính
2020-04-21,7310,7390,7000,7060,4437860,SSI,Dịch vụ tài chính
2020-04-22,6870,7390,6870,7310,3435210,SSI,Dịch vụ tài chính
2020-04-23,7420,7580,7310,7310,2594810,SSI,Dịch vụ tài chính
2020-04-24,7280,7340,7170,7280,1507530,SSI,Dịch vụ tài chính
2020-04-27,7340,7340,7170,7200,2112890,SSI,Dịch vụ tài chính
2020-04-28,7200,7200,7030,7120,2587110,SSI,Dịch vụ tài chính
2020-04-29,7150,7200,7090,7150,1454150,SSI,Dịch vụ tài chính
2020-05-04,7090,7150,6980,6980,2180310,SSI,Dịch vụ tài chính
2020-05-05,6980,7090,6930,6960,1667710,SSI,Dịch vụ tài chính
2020-05-06,7000,7150,6980,7120,1675700,SSI,Dịch vụ tài chính
2020-05-07,7120,7250,7090,7250,2332040,SSI,Dịch vụ tài chính
2020-05-08,7250,7580,7250,7420,7919390,SSI,Dịch vụ tài chính
2020-05-11,7770,7770,7500,7770,6209600,SSI,Dịch vụ tài chính
2020-05-12,7700,7890,7580,7800,3956090,SSI,Dịch vụ tài chính
2020-05-13,7700,7860,7530,7730,5490540,SSI,Dịch vụ tài chính
2020-05-14,7610,8050,7610,7830,5857120,SSI,Dịch vụ tài chính
2020-05-15,7890,7940,7640,7670,3732360,SSI,Dịch vụ tài chính
2020-05-18,7670,7800,7610,7770,2313840,SSI,Dịch vụ tài chính
2020-05-19,7970,8020,7800,7860,6873020,SSI,Dịch vụ tài chính
2020-05-20,7830,7920,7800,7860,2577550,SSI,Dịch vụ tài chính
2020-05-21,7940,7970,7800,7890,3314490,SSI,Dịch vụ tài chính
2020-05-22,7800,8080,7750,7860,7455010,SSI,Dịch vụ tài chính
2020-05-25,7920,8020,7860,8000,6022830,SSI,Dịch vụ tài chính
2020-05-26,8080,8470,8050,8440,8120570,SSI,Dịch vụ tài chính
2020-05-27,8510,8540,8189,8189,7938010,SSI,Dịch vụ tài chính
2020-05-28,8189,8300,8130,8160,4876490,SSI,Dịch vụ tài chính
2020-05-29,8130,8189,8050,8130,3573780,SSI,Dịch vụ tài chính
2020-06-01,8189,8410,8160,8350,4455460,SSI,Dịch vụ tài chính
2020-06-02,8410,8440,8250,8270,6106810,SSI,Dịch vụ tài chính
2020-06-03,8300,8350,8250,8350,3251400,SSI,Dịch vụ tài chính
2020-06-04,8490,8760,8490,8630,9360040,SSI,Dịch vụ tài chính
2020-06-05,8630,8680,8510,8630,5731890,SSI,Dịch vụ tài chính
2020-06-08,8900,8900,8740,8820,5993130,SSI,Dịch vụ tài chính
2020-06-09,8960,8960,8680,8710,6435790,SSI,Dịch vụ tài chính
2020-06-10,8660,8850,8470,8790,6544090,SSI,Dịch vụ tài chính
2020-06-11,8790,8900,8189,8189,9349070,SSI,Dịch vụ tài chính
2020-06-12,8020,8510,7860,8510,7587730,SSI,Dịch vụ tài chính
2020-06-15,8510,8540,7940,7940,7253720,SSI,Dịch vụ tài chính
2020-06-16,8250,8380,8109,8350,5005720,SSI,Dịch vụ tài chính
2020-06-17,8320,8380,8160,8250,2911920,SSI,Dịch vụ tài chính
2020-06-18,8080,8250,8080,8250,1838500,SSI,Dịch vụ tài chính
2020-06-19,8250,8410,8189,8410,4986110,SSI,Dịch vụ tài chính
2020-06-22,8410,8510,8220,8350,3766890,SSI,Dịch vụ tài chính
2020-06-23,8490,8930,8490,8850,14025040,SSI,Dịch vụ tài chính
2020-06-24,8850,8990,8630,8660,5975970,SSI,Dịch vụ tài chính
2020-06-25,8600,8710,8470,8680,3914840,SSI,Dịch vụ tài chính
2020-06-26,8740,8900,8490,8510,4919890,SSI,Dịch vụ tài chính
2020-06-29,8510,8510,8050,8130,7502050,SSI,Dịch vụ tài chính
2020-06-30,8350,8380,7940,8130,3781930,SSI,Dịch vụ tài chính
2020-07-01,8220,8470,8109,8410,3435740,SSI,Dịch vụ tài chính
2020-07-02,8410,8410,8270,8320,2325600,SSI,Dịch vụ tài chính
2020-07-03,8410,8410,8300,8320,2288480,SSI,Dịch vụ tài chính
2020-07-06,8410,8570,8320,8570,3984350,SSI,Dịch vụ tài chính
2020-07-07,8630,8710,8510,8540,4850680,SSI,Dịch vụ tài chính
2020-07-08,8510,8630,8440,8630,2493090,SSI,Dịch vụ tài chính
2020-07-09,8740,8790,8630,8710,4876340,SSI,Dịch vụ tài chính
2020-07-10,8660,8870,8660,8760,9082870,SSI,Dịch vụ tài chính
2020-07-13,8900,8930,8710,8760,5298630,SSI,Dịch vụ tài chính
2020-07-14,8740,9180,8740,9180,9138070,SSI,Dịch vụ tài chính
2020-07-15,9240,9240,9060,9090,4340580,SSI,Dịch vụ tài chính
2020-07-16,9120,9180,9060,9120,3531900,SSI,Dịch vụ tài chính
2020-07-17,9090,9310,9060,9180,6824380,SSI,Dịch vụ tài chính
2020-07-20,9350,9350,9030,9030,6438130,SSI,Dịch vụ tài chính
2020-07-21,9150,9180,8820,8920,6953920,SSI,Dịch vụ tài chính
2020-07-22,9010,9030,8790,8790,3959010,SSI,Dịch vụ tài chính
2020-07-23,8820,8850,8680,8710,4378660,SSI,Dịch vụ tài chính
2020-07-24,8680,8710,8160,8360,9774930,SSI,Dịch vụ tài chính
2020-07-27,7890,8189,7770,7770,8310880,SSI,Dịch vụ tài chính
2020-07-28,8060,8300,7800,8300,6648230,SSI,Dịch vụ tài chính
2020-07-29,8189,8189,7750,7920,6325100,SSI,Dịch vụ tài chính
2020-07-30,7950,8130,7950,8029,2699550,SSI,Dịch vụ tài chính
2020-07-31,7830,8060,7800,7920,2832300,SSI,Dịch vụ tài chính
2020-08-03,7890,8300,7890,8250,5017010,SSI,Dịch vụ tài chính
2020-08-04,8390,8450,8220,8390,4642760,SSI,Dịch vụ tài chính
2020-08-05,8300,8590,8270,8480,4672060,SSI,Dịch vụ tài chính
2020-08-06,8450,8510,8360,8390,4168520,SSI,Dịch vụ tài chính
2020-08-07,8390,8450,8300,8330,2562160,SSI,Dịch vụ tài chính
2020-08-10,8480,8530,8420,8420,3288010,SSI,Dịch vụ tài chính
2020-08-11,8510,8620,8420,8590,5313900,SSI,Dịch vụ tài chính
2020-08-12,8620,8650,8480,8560,2877790,SSI,Dịch vụ tài chính
2020-08-13,8590,8710,8530,8680,3734680,SSI,Dịch vụ tài chính
2020-08-14,8650,8710,8450,8530,4301340,SSI,Dịch vụ tài chính
2020-08-17,8530,8530,8330,8480,3811840,SSI,Dịch vụ tài chính
2020-08-18,8480,8530,8390,8420,1931160,SSI,Dịch vụ tài chính
2020-08-19,8390,8530,8390,8510,2670190,SSI,Dịch vụ tài chính
2020-08-20,8510,8530,8390,8390,2703510,SSI,Dịch vụ tài chính
2020-08-21,8450,8590,8390,8590,3758250,SSI,Dịch vụ tài chính
2020-08-24,8680,8820,8620,8760,7044900,SSI,Dịch vụ tài chính
2020-08-25,8850,8920,8740,8760,4611300,SSI,Dịch vụ tài chính
2020-08-26,8790,8890,8740,8790,5419820,SSI,Dịch vụ tài chính
2020-08-27,8790,8850,8740,8820,3711300,SSI,Dịch vụ tài chính
2020-08-28,8920,9010,8820,8820,5869960,SSI,Dịch vụ tài chính
2020-08-31,8850,8920,8680,8710,3994730,SSI,Dịch vụ tài chính
2020-09-01,8680,8820,8650,8820,3449300,SSI,Dịch vụ tài chính
2020-09-03,8980,8980,8820,8920,4876180,SSI,Dịch vụ tài chính
2020-09-04,8760,9180,8680,9010,9713580,SSI,Dịch vụ tài chính
2020-09-07,9060,9270,8950,8980,9582630,SSI,Dịch vụ tài chính
2020-09-08,9030,9240,8950,9240,6831470,SSI,Dịch vụ tài chính
2020-09-09,9060,9290,9030,9270,7044490,SSI,Dịch vụ tài chính
2020-09-10,9320,9440,9270,9270,8787650,SSI,Dịch vụ tài chính
2020-09-11,9270,9320,9180,9210,4402790,SSI,Dịch vụ tài chính
2020-09-14,9270,9290,9150,9210,4644580,SSI,Dịch vụ tài chính
2020-09-15,9240,9440,9210,9240,7005050,SSI,Dịch vụ tài chính
2020-09-16,9240,9410,9240,9290,3807390,SSI,Dịch vụ tài chính
2020-09-17,9320,9380,9240,9350,6000380,SSI,Dịch vụ tài chính
2020-09-18,9350,9610,9320,9520,7903190,SSI,Dịch vụ tài chính
2020-09-21,9610,9790,9550,9640,8122870,SSI,Dịch vụ tài chính
2020-09-22,9550,9710,9550,9680,6821140,SSI,Dịch vụ tài chính
2020-09-23,9680,9820,9680,9770,5699700,SSI,Dịch vụ tài chính
2020-09-24,9710,9820,9640,9680,4564860,SSI,Dịch vụ tài chính
2020-09-25,9710,9740,9500,9610,7290520,SSI,Dịch vụ tài chính
2020-09-28,9680,9910,9680,9880,5215260,SSI,Dịch vụ tài chính
2020-09-29,10000,10030,9770,9790,6122220,SSI,Dịch vụ tài chính
2020-09-30,9790,9940,9710,9910,4432160,SSI,Dịch vụ tài chính
2020-10-01,10000,10530,9940,10400,10321030,SSI,Dịch vụ tài chính
2020-10-02,10470,10550,9940,10370,10961430,SSI,Dịch vụ tài chính
2020-10-05,10550,10700,10400,10670,6672820,SSI,Dịch vụ tài chính
2020-10-06,10670,10730,10500,10610,5228170,SSI,Dịch vụ tài chính
2020-10-07,10530,10610,10400,10440,5770720,SSI,Dịch vụ tài chính
2020-10-08,10530,10550,10290,10440,4663470,SSI,Dịch vụ tài chính
2020-10-09,10530,10670,10440,10530,3870610,SSI,Dịch vụ tài chính
2020-10-12,10640,10640,10370,10440,4849320,SSI,Dịch vụ tài chính
2020-10-13,10440,10500,10260,10260,4374250,SSI,Dịch vụ tài chính
2020-10-14,10290,10580,10200,10580,5379490,SSI,Dịch vụ tài chính
2020-10-15,10700,10730,10550,10610,4732880,SSI,Dịch vụ tài chính
2020-10-16,10580,10700,10500,10610,4444100,SSI,Dịch vụ tài chính
2020-10-19,10700,10930,10610,10730,9462400,SSI,Dịch vụ tài chính
2020-10-20,10730,10730,10470,10640,4191320,SSI,Dịch vụ tài chính
2020-10-21,10640,10700,10340,10340,7065620,SSI,Dịch vụ tài chính
2020-10-22,10260,10530,10170,10530,6686080,SSI,Dịch vụ tài chính
2020-10-23,10580,10610,10340,10470,4370330,SSI,Dịch vụ tài chính
2020-10-26,10470,10580,10290,10290,4731880,SSI,Dịch vụ tài chính
2020-10-27,10230,10310,10050,10050,5449930,SSI,Dịch vụ tài chính
2020-10-28,10000,10080,9640,9770,5918990,SSI,Dịch vụ tài chính
2020-10-29,9640,10000,9610,10000,4799470,SSI,Dịch vụ tài chính
2020-10-30,10000,10030,9770,10000,3028990,SSI,Dịch vụ tài chính
2020-11-02,10000,10030,9880,10030,1678320,SSI,Dịch vụ tài chính
2020-11-03,10080,10170,10050,10140,3118820,SSI,Dịch vụ tài chính
2020-11-04,10170,10260,10080,10230,4575940,SSI,Dịch vụ tài chính
2020-11-05,10170,10260,10080,10080,2486250,SSI,Dịch vụ tài chính
2020-11-06,10080,10140,9970,10030,1527160,SSI,Dịch vụ tài chính
2020-11-09,10080,10290,10080,10230,3963600,SSI,Dịch vụ tài chính
2020-11-10,10370,10550,10290,10340,8816320,SSI,Dịch vụ tài chính
2020-11-11,10400,10470,10230,10230,4848370,SSI,Dịch vụ tài chính
2020-11-12,10290,10340,10200,10230,3643040,SSI,Dịch vụ tài chính
2020-11-13,10290,10400,10200,10400,4197980,SSI,Dịch vụ tài chính
2020-11-16,10530,10580,10340,10340,6268580,SSI,Dịch vụ tài chính
2020-11-17,10440,10670,10310,10670,8582800,SSI,Dịch vụ tài chính
2020-11-18,10700,10870,10640,10760,7510860,SSI,Dịch vụ tài chính
2020-11-19,10840,10870,10700,10790,5201760,SSI,Dịch vụ tài chính
2020-11-20,10790,10810,10580,10640,6053890,SSI,Dịch vụ tài chính
2020-11-23,10640,10960,10550,10930,9362300,SSI,Dịch vụ tài chính
2020-11-24,10990,11160,10870,11070,10946270,SSI,Dịch vụ tài chính
2020-11-25,11100,11290,11070,11230,8630730,SSI,Dịch vụ tài chính
2020-11-26,11200,11290,11020,11200,5344370,SSI,Dịch vụ tài chính
2020-11-27,11200,11340,11200,11310,4608770,SSI,Dịch vụ tài chính
2020-11-30,11340,11460,11230,11260,6728330,SSI,Dịch vụ tài chính
2020-12-01,10990,11340,10990,11340,8794040,SSI,Dịch vụ tài chính
2020-12-02,11340,11600,11310,11520,7098230,SSI,Dịch vụ tài chính
2020-12-03,11630,11920,11570,11810,8053380,SSI,Dịch vụ tài chính
2020-12-04,11810,11860,11690,11720,6343360,SSI,Dịch vụ tài chính
2020-12-07,11890,12050,11830,12020,7082510,SSI,Dịch vụ tài chính
2020-12-08,12070,12830,12070,12810,11532900,SSI,Dịch vụ tài chính
2020-12-09,12980,13570,12980,13270,13762100,SSI,Dịch vụ tài chính
2020-12-10,13270,13590,13090,13330,9858070,SSI,Dịch vụ tài chính
2020-12-11,13330,13770,13180,13770,9023250,SSI,Dịch vụ tài chính
2020-12-14,14090,14700,14030,14700,11829490,SSI,Dịch vụ tài chính
2020-12-15,14500,15260,14500,14900,15342550,SSI,Dịch vụ tài chính
2020-12-16,14960,15090,14610,14640,14443400,SSI,Dịch vụ tài chính
2020-12-17,14500,14960,14380,14640,13209050,SSI,Dịch vụ tài chính
2020-12-18,14850,15660,14700,15660,14808270,SSI,Dịch vụ tài chính
2020-12-21,16020,16750,15900,16750,14052330,SSI,Dịch vụ tài chính
2020-12-22,16950,17510,16640,17300,12607350,SSI,Dịch vụ tài chính
2020-12-23,17150,17180,16660,16840,13975960,SSI,Dịch vụ tài chính
2020-12-24,16780,16840,15660,16570,15882040,SSI,Dịch vụ tài chính
2020-12-25,16370,17710,16160,17710,16010740,SSI,Dịch vụ tài chính
2020-12-28,18530,18850,18180,18700,12578470,SSI,Dịch vụ tài chính
2020-12-29,18410,18790,18180,18530,11912020,SSI,Dịch vụ tài chính
2020-12-30,18360,18670,18120,18410,10530310,SSI,Dịch vụ tài chính
2020-12-31,18410,19550,18390,19350,9645420,SSI,Dịch vụ tài chính
2021-01-04,20170,20220,19760,19760,9011500,SSI,Dịch vụ tài chính
2021-01-05,19430,19940,19350,19730,8624800,SSI,Dịch vụ tài chính
2021-01-06,19990,20430,19290,19880,10370000,SSI,Dịch vụ tài chính
2021-01-07,20170,20220,19610,20110,13783700,SSI,Dịch vụ tài chính
2021-01-08,20400,20400,19610,19960,11401100,SSI,Dịch vụ tài chính
2021-01-11,19940,19990,19320,19610,13473300,SSI,Dịch vụ tài chính
2021-01-12,19410,20170,19000,19940,16390400,SSI,Dịch vụ tài chính
2021-01-13,20170,20170,19520,19580,9755200,SSI,Dịch vụ tài chính
2021-01-14,19580,20930,19290,20670,22844000,SSI,Dịch vụ tài chính
2021-01-15,20930,21770,20720,21600,14649600,SSI,Dịch vụ tài chính
2021-01-18,21600,21600,21070,21210,11612500,SSI,Dịch vụ tài chính
2021-01-19,20930,21250,19760,19760,19694000,SSI,Dịch vụ tài chính
2021-01-20,19990,20170,18440,19460,14483300,SSI,Dịch vụ tài chính
2021-01-21,19520,20460,19290,20190,13084500,SSI,Dịch vụ tài chính
2021-01-22,20050,20280,19520,19730,11501200,SSI,Dịch vụ tài chính
2021-01-25,19410,20190,19230,19700,12151400,SSI,Dịch vụ tài chính
2021-01-26,19550,19640,18470,18700,10631800,SSI,Dịch vụ tài chính
2021-01-27,18180,18700,17420,17420,14058600,SSI,Dịch vụ tài chính
2021-01-28,16219,16510,16219,16219,18067700,SSI,Dịch vụ tài chính
2021-01-29,15200,17330,15200,16840,14006900,SSI,Dịch vụ tài chính
2021-02-01,16780,17240,15660,15660,15664500,SSI,Dịch vụ tài chính
2021-02-02,15610,16370,15020,16250,11603300,SSI,Dịch vụ tài chính
2021-02-03,16660,17360,16370,17360,14370500,SSI,Dịch vụ tài chính
2021-02-04,17360,17890,17070,17360,12070400,SSI,Dịch vụ tài chính
2021-02-05,17420,18410,17400,18410,12415200,SSI,Dịch vụ tài chính
2021-02-08,18590,19150,17300,17890,21430000,SSI,Dịch vụ tài chính
2021-02-09,18000,18650,17300,18560,15890800,SSI,Dịch vụ tài chính
2021-02-17,19000,19640,18820,19610,11244000,SSI,Dịch vụ tài chính
2021-02-18,19580,19730,19150,19460,14644800,SSI,Dịch vụ tài chính
2021-02-19,19120,19640,19120,19380,11921100,SSI,Dịch vụ tài chính
2021-02-22,19380,19730,19120,19200,13412000,SSI,Dịch vụ tài chính
2021-02-23,19260,19850,19090,19640,15568700,SSI,Dịch vụ tài chính
2021-02-24,20050,20140,19290,19550,14635500,SSI,Dịch vụ tài chính
2021-02-25,19700,19730,19230,19550,11141000,SSI,Dịch vụ tài chính
2021-02-26,19120,19520,19060,19410,13946600,SSI,Dịch vụ tài chính
2021-03-01,19640,20520,19460,20460,19294900,SSI,Dịch vụ tài chính
2021-03-02,20750,20750,20250,20490,12530900,SSI,Dịch vụ tài chính
2021-03-03,20310,20520,20220,20370,9827100,SSI,Dịch vụ tài chính
2021-03-04,20430,20430,19290,19550,15631000,SSI,Dịch vụ tài chính
2021-03-05,19290,19550,19000,19550,14142300,SSI,Dịch vụ tài chính
2021-03-08,19960,20140,19490,19610,10821800,SSI,Dịch vụ tài chính
2021-03-09,19460,19610,19150,19320,10483300,SSI,Dịch vụ tài chính
2021-03-10,19180,19430,18880,19350,10935600,SSI,Dịch vụ tài chính
2021-03-11,19640,20050,19460,19850,10817400,SSI,Dịch vụ tài chính
2021-03-12,19850,19940,19520,19580,6189600,SSI,Dịch vụ tài chính
2021-03-15,19580,19700,19410,19410,7094400,SSI,Dịch vụ tài chính
2021-03-16,19410,19410,18940,19120,12975900,SSI,Dịch vụ tài chính
2021-03-17,18970,19230,18920,19060,7522500,SSI,Dịch vụ tài chính
2021-03-18,19410,19580,19290,19460,7073300,SSI,Dịch vụ tài chính
2021-03-19,19350,19880,19350,19460,11156300,SSI,Dịch vụ tài chính
2021-03-22,19640,19730,19410,19520,7606900,SSI,Dịch vụ tài chính
2021-03-23,19520,19520,19030,19230,8829200,SSI,Dịch vụ tài chính
2021-03-24,18880,19150,18120,18300,13279700,SSI,Dịch vụ tài chính
2021-03-25,18410,18560,17940,18000,13265200,SSI,Dịch vụ tài chính
2021-03-26,17910,18180,17180,18060,10140300,SSI,Dịch vụ tài chính
2021-03-29,18300,18390,18120,18360,5694300,SSI,Dịch vụ tài chính
2021-03-30,18650,18650,18240,18590,7282100,SSI,Dịch vụ tài chính
2021-03-31,18530,18790,18500,18560,7641900,SSI,Dịch vụ tài chính
2021-04-01,18590,19850,18560,19850,21897600,SSI,Dịch vụ tài chính
2021-04-02,20400,20430,19910,20050,13802300,SSI,Dịch vụ tài chính
2021-04-05,20460,20750,20110,20460,18659500,SSI,Dịch vụ tài chính
2021-04-06,20170,20640,20170,20460,15886800,SSI,Dịch vụ tài chính
2021-04-07,20460,20750,20340,20670,13001600,SSI,Dịch vụ tài chính
2021-04-08,20870,20870,20430,20580,10999100,SSI,Dịch vụ tài chính
2021-04-09,20520,20870,20460,20610,11376200,SSI,Dịch vụ tài chính
2021-04-12,20810,21540,20580,21340,16962300,SSI,Dịch vụ tài chính
2021-04-13,21570,21570,20550,20810,17662700,SSI,Dịch vụ tài chính
2021-04-14,20580,21160,20460,21010,16502500,SSI,Dịch vụ tài chính
2021-04-15,21010,21010,20280,20370,18715900,SSI,Dịch vụ tài chính
2021-04-16,20250,20490,19460,19880,18210800,SSI,Dịch vụ tài chính
2021-04-19,20170,20340,19760,20340,11875700,SSI,Dịch vụ tài chính
2021-04-20,20750,20780,19820,19940,14901200,SSI,Dịch vụ tài chính
2021-04-22,19640,19880,18560,18560,14783000,SSI,Dịch vụ tài chính
2021-04-23,18700,19290,18440,19290,14676900,SSI,Dịch vụ tài chính
2021-04-26,19290,19350,18470,18530,9931300,SSI,Dịch vụ tài chính
2021-04-27,18530,18700,18210,18590,5350000,SSI,Dịch vụ tài chính
2021-04-28,18590,19030,18530,18760,8752800,SSI,Dịch vụ tài chính
2021-04-29,18760,19290,18760,19060,9170100,SSI,Dịch vụ tài chính
2021-05-04,18590,19230,18470,19230,9998200,SSI,Dịch vụ tài chính
2021-05-05,19350,19990,19260,19640,12386200,SSI,Dịch vụ tài chính
2021-05-06,19580,19850,19150,19200,10716100,SSI,Dịch vụ tài chính
2021-05-07,19000,19580,18940,19120,9370400,SSI,Dịch vụ tài chính
2021-05-10,19000,20400,18880,20280,22718700,SSI,Dịch vụ tài chính
2021-05-11,20460,20640,19990,19990,16042700,SSI,Dịch vụ tài chính
2021-05-12,19880,20370,19880,20340,10131500,SSI,Dịch vụ tài chính
2021-05-13,20110,21130,20110,20490,20974300,SSI,Dịch vụ tài chính
2021-05-14,20670,20980,20490,20640,13050200,SSI,Dịch vụ tài chính
2021-05-17,21040,21210,20640,20720,16948500,SSI,Dịch vụ tài chính
2021-05-18,20700,20980,20400,20610,11559500,SSI,Dịch vụ tài chính
2021-05-19,20610,21160,20460,21040,16376200,SSI,Dịch vụ tài chính
2021-05-20,21130,22500,21040,22500,28128900,SSI,Dịch vụ tài chính
2021-05-21,22800,23560,22500,22800,15936600,SSI,Dịch vụ tài chính
2021-05-24,22920,23290,22560,23260,16564900,SSI,Dịch vụ tài chính
2021-05-25,23260,23970,23090,23910,14778500,SSI,Dịch vụ tài chính
2021-05-26,23850,24380,23680,23940,13254600,SSI,Dịch vụ tài chính
2021-05-27,23940,24020,22800,23150,16156700,SSI,Dịch vụ tài chính
2021-05-28,23320,24500,23090,24440,17028000,SSI,Dịch vụ tài chính
2021-05-31,24780,26020,24550,25960,12192900,SSI,Dịch vụ tài chính
2021-06-01,26300,26480,25310,25540,12399700,SSI,Dịch vụ tài chính
2021-06-02,25140,26890,25140,26890,16616900,SSI,Dịch vụ tài chính
2021-06-03,27880,28760,27480,28580,14693000,SSI,Dịch vụ tài chính
2021-06-04,28530,29230,28060,28500,15977800,SSI,Dịch vụ tài chính
2021-06-07,28180,28820,26590,27560,23994300,SSI,Dịch vụ tài chính
2021-06-08,27480,28000,25720,25720,19617700,SSI,Dịch vụ tài chính
2021-06-09,26070,27510,25140,27300,21306400,SSI,Dịch vụ tài chính
2021-06-10,27300,27910,27180,27480,14900900,SSI,Dịch vụ tài chính
2021-06-11,27180,29340,27120,29290,22212500,SSI,Dịch vụ tài chính
2021-06-14,29520,31340,29230,30980,18579800,SSI,Dịch vụ tài chính
2021-06-15,30980,31880,30680,30980,14842900,SSI,Dịch vụ tài chính
2021-06-16,30270,30810,29160,29430,22090600,SSI,Dịch vụ tài chính
2021-06-17,28660,30620,28660,30090,10762100,SSI,Dịch vụ tài chính
2021-06-18,30680,30680,29840,30090,7798000,SSI,Dịch vụ tài chính
2021-06-21,29840,30090,29130,29190,12541700,SSI,Dịch vụ tài chính
2021-06-22,29730,29730,29260,29490,9039100,SSI,Dịch vụ tài chính
2021-06-23,29490,30270,29320,29730,9637700,SSI,Dịch vụ tài chính
2021-06-24,29790,30090,29610,29910,7398300,SSI,Dịch vụ tài chính
2021-06-25,30090,31990,30030,31990,23685000,SSI,Dịch vụ tài chính
2021-06-28,32650,32650,31690,32119,9639500,SSI,Dịch vụ tài chính
2021-06-29,32119,33240,31930,32530,10429100,SSI,Dịch vụ tài chính
2021-06-30,32229,32950,32170,32770,11623300,SSI,Dịch vụ tài chính
2021-07-01,33370,34670,33010,34260,13724500,SSI,Dịch vụ tài chính
2021-07-02,34500,35160,33960,34500,12668600,SSI,Dịch vụ tài chính
2021-07-05,34140,34320,32650,33660,18789800,SSI,Dịch vụ tài chính
2021-07-06,33660,34430,31340,31340,13319200,SSI,Dịch vụ tài chính
2021-07-07,31580,32470,30090,32470,18452600,SSI,Dịch vụ tài chính
2021-07-08,32650,33070,31880,32409,10311700,SSI,Dịch vụ tài chính
2021-07-09,31990,32770,31040,31340,13645400,SSI,Dịch vụ tài chính
2021-07-12,30680,31280,29160,29490,23911200,SSI,Dịch vụ tài chính
2021-07-13,30030,30860,29340,30860,12467000,SSI,Dịch vụ tài chính
2021-07-14,30850,31020,29210,30370,12030700,SSI,Dịch vụ tài chính
2021-07-15,29770,31980,29770,31980,13611900,SSI,Dịch vụ tài chính
2021-07-16,31980,32100,31370,31440,10805600,SSI,Dịch vụ tài chính
2021-07-19,30370,30850,29350,29350,16571300,SSI,Dịch vụ tài chính
2021-07-20,29840,31370,29060,31370,15305000,SSI,Dịch vụ tài chính
2021-07-21,31320,31560,30610,30660,9502600,SSI,Dịch vụ tài chính
2021-07-22,30490,31560,30430,31090,10004900,SSI,Dịch vụ tài chính
2021-07-23,30850,31200,30120,30120,12157100,SSI,Dịch vụ tài chính
2021-07-26,30120,30730,29770,30250,9688700,SSI,Dịch vụ tài chính
2021-07-27,30850,31800,30730,30960,14778900,SSI,Dịch vụ tài chính
2021-07-28,30900,31560,30850,31200,7034200,SSI,Dịch vụ tài chính
2021-07-29,31560,32150,31370,32150,12969400,SSI,Dịch vụ tài chính
2021-07-30,32150,32750,31920,32509,15168400,SSI,Dịch vụ tài chính
2021-08-02,32210,33110,32150,32750,15213200,SSI,Dịch vụ tài chính
2021-08-03,32640,33650,32460,33650,18144400,SSI,Dịch vụ tài chính
2021-08-04,34120,34120,33460,33820,11942000,SSI,Dịch vụ tài chính
2021-08-05,33530,34420,33400,34240,12213800,SSI,Dịch vụ tài chính
2021-08-06,34070,34360,33590,33590,16432800,SSI,Dịch vụ tài chính
2021-08-09,33400,35850,33400,35310,22821200,SSI,Dịch vụ tài chính
2021-08-10,35850,35910,35140,35370,12566600,SSI,Dịch vụ tài chính
2021-08-11,35550,35610,34360,34360,17689000,SSI,Dịch vụ tài chính
2021-08-12,34170,35070,34170,34360,13641400,SSI,Dịch vụ tài chính
2021-08-13,34530,35550,34360,35140,21481600,SSI,Dịch vụ tài chính
2021-08-16,36500,37220,36260,36970,16930200,SSI,Dịch vụ tài chính
2021-08-17,36800,37040,36200,36500,12968000,SSI,Dịch vụ tài chính
2021-08-18,36260,37220,35850,35850,17610600,SSI,Dịch vụ tài chính
2021-08-19,36260,37460,36200,37330,15710800,SSI,Dịch vụ tài chính
2021-08-20,37330,37810,36150,37220,26611200,SSI,Dịch vụ tài chính
2021-08-23,37220,37750,36800,37750,14406400,SSI,Dịch vụ tài chính
2021-08-24,37510,37870,35550,36450,23297300,SSI,Dịch vụ tài chính
2021-08-25,36450,36920,35970,36920,11074200,SSI,Dịch vụ tài chính
2021-08-26,36920,37100,35550,36390,12231000,SSI,Dịch vụ tài chính
2021-08-27,35850,36560,35610,36450,10605600,SSI,Dịch vụ tài chính
2021-08-30,36690,37220,36150,37160,12314000,SSI,Dịch vụ tài chính
2021-08-31,37460,37640,36330,36800,9650100,SSI,Dịch vụ tài chính
2021-09-01,36500,36920,36260,36450,9400800,SSI,Dịch vụ tài chính
2021-09-06,36560,36740,35720,35720,17068900,SSI,Dịch vụ tài chính
2021-09-07,36030,36560,35610,35970,24553700,SSI,Dịch vụ tài chính
2021-09-08,38470,38470,38290,38470,14560700,SSI,Dịch vụ tài chính
2021-09-09,38590,39380,38030,38210,20144300,SSI,Dịch vụ tài chính
2021-09-10,38240,38500,37900,38070,10409900,SSI,Dịch vụ tài chính
